property_id,day,repair_status,actual_repair_cost_aud
GNAF-GANSW705215959,146,completed,44620.69
GNAF-GANSW705238842,0,not_started,
GNAF-GANSW705221565,0,awaiting_insurance,
GNAF-GANSW705221565,10,in_queue,
GNAF-GANSW705221565,148,in_progress,
GNAF-GANSW705221565,167,completed,60531.73
GNAF-GANSW705216016,0,awaiting_insurance,
GNAF-GANSW705216016,4,in_queue,
GNAF-GANSW705216016,114,in_progress,
GNAF-GANSW705216016,129,completed,47380.86
GNAF-GANSW705226231,0,awaiting_insurance,
GNAF-GANSW705226231,4,in_queue,
GNAF-GANSW705226231,122,in_progress,
GNAF-GANSW705226231,144,completed,66105.17
GNAF-GANSW705225284,0,not_started,
GNAF-GANSW705219285,0,awaiting_insurance,
GNAF-GANSW705219285,3,in_queue,
GNAF-GANSW705219285,361,in_progress,
GNAF-GANSW705219285,377,completed,51435.07
GNAF-GANSW705214456,0,awaiting_insurance,
GNAF-GANSW705214456,1,in_queue,
GNAF-GANSW705214456,162,in_progress,
GNAF-GANSW705214456,185,completed,91151.23
GNAF-GANSW705230320,0,awaiting_insurance,
GNAF-GANSW705230320,3,in_queue,
GNAF-GANSW705230320,186,in_progress,
GNAF-GANSW705230320,199,completed,57813.19
GNAF-GANSW705236285,0,awaiting_insurance,
GNAF-GANSW705236285,7,in_queue,
GNAF-GANSW705236285,118,in_progress,
GNAF-GANSW705236285,133,completed,59367.49
GNAF-GANSW705229880,0,not_started,
GNAF-GANSW705234606,0,not_started,
GNAF-GANSW705250704,0,not_started,
GNAF-GANSW716510864,0,not_started,
GNAF-GANSW705244781,0,not_started,
GNAF-GANSW705250720,0,not_started,
GNAF-GANSW705250722,0,not_started,
GNAF-GANSW705235533,0,not_started,
GNAF-GANSW705250702,0,not_started,
GNAF-GANSW705238154,0,not_started,
GNAF-GANSW705234642,0,not_started,
GNAF-GANSW705225950,0,not_started,
GNAF-GANSW705232149,0,not_started,
GNAF-GANSW705244777,0,not_started,
GNAF-GANSW705225358,0,not_started,
GNAF-GANSW705220422,0,not_started,
GNAF-GANSW705216768,0,not_started,
GNAF-GANSW704844785,0,not_started,
GNAF-GANSW717625843,0,not_started,
GNAF-GANSW713171564,0,awaiting_insurance,
GNAF-GANSW713171564,4,in_queue,
GNAF-GANSW713171564,121,in_progress,
GNAF-GANSW713171564,134,completed,31221.39
GNAF-GANSW717280843,0,not_started,
GNAF-GANSW705231108,0,not_started,
GNAF-GANSW705230885,0,not_started,
GNAF-GANSW705226208,0,not_started,
GNAF-GANSW705242208,0,not_started,
GNAF-GANSW705232137,0,not_started,
GNAF-GANSW717280846,0,not_started,
GNAF-GANSW712333694,0,not_started,
GNAF-GANSW704639952,0,awaiting_insurance,
GNAF-GANSW704639952,5,in_queue,
GNAF-GANSW704639952,154,in_progress,
GNAF-GANSW704639952,174,completed,88003.91
GNAF-GANSW705397881,0,awaiting_insurance,
GNAF-GANSW705397881,6,in_queue,
GNAF-GANSW705397881,204,in_progress,
GNAF-GANSW705397881,219,completed,39487.6
GNAF-GANSW705219301,0,awaiting_insurance,
GNAF-GANSW705219301,6,in_queue,
GNAF-GANSW705219301,177,in_progress,
GNAF-GANSW705219301,223,completed,184493.6
GNAF-GANSW705232091,0,not_started,
GNAF-GANSW705228784,0,awaiting_insurance,
GNAF-GANSW705228784,7,in_queue,
GNAF-GANSW705228784,258,in_progress,
GNAF-GANSW705228784,273,completed,63543.09
GNAF-GANSW705216020,0,awaiting_insurance,
GNAF-GANSW705216020,5,in_queue,
GNAF-GANSW705216020,172,in_progress,
GNAF-GANSW705216020,197,completed,99894.95
GNAF-GANSW705213391,0,not_started,
GNAF-GANSW705236246,0,not_started,
GNAF-GANSW705233669,0,not_started,
GNAF-GANSW705224563,0,awaiting_insurance,
GNAF-GANSW705224563,3,in_queue,
GNAF-GANSW705224563,198,in_progress,
GNAF-GANSW705224563,240,completed,165601.89
GNAF-GANSW705238062,0,awaiting_insurance,
GNAF-GANSW705238062,7,in_queue,
GNAF-GANSW705238062,190,in_progress,
GNAF-GANSW705238062,204,completed,41891.87
GNAF-GANSW705216729,0,not_started,
GNAF-GANSW705221980,0,awaiting_insurance,
GNAF-GANSW705221980,3,in_queue,
GNAF-GANSW705221980,200,in_progress,
GNAF-GANSW705221980,213,completed,67405.81
GNAF-GANSW705247341,0,not_started,
GNAF-GANSW705226153,0,awaiting_insurance,
GNAF-GANSW705226153,5,in_queue,
GNAF-GANSW705226153,85,in_progress,
GNAF-GANSW705226153,108,completed,110438.91
GNAF-GANSW706520729,0,not_started,
GNAF-GANSW705228757,0,awaiting_insurance,
GNAF-GANSW705228757,8,in_queue,
GNAF-GANSW705228757,199,in_progress,
GNAF-GANSW705228757,213,completed,41681.21
GNAF-GANSW705233878,0,not_started,
GNAF-GANSW705227255,0,awaiting_insurance,
GNAF-GANSW705227255,5,in_queue,
GNAF-GANSW705227255,118,in_progress,
GNAF-GANSW705227255,133,completed,47828.17
GNAF-GANSW705230589,0,not_started,
GNAF-GANSW705213350,0,not_started,
GNAF-GANSW705233590,0,awaiting_insurance,
GNAF-GANSW705233590,4,in_queue,
GNAF-GANSW705233590,105,in_progress,
GNAF-GANSW705233590,118,completed,40561.11
GNAF-GANSW705228777,0,not_started,
GNAF-GANSW712303716,0,awaiting_insurance,
GNAF-GANSW712303716,6,in_queue,
GNAF-GANSW712303716,103,in_progress,
GNAF-GANSW712303716,115,completed,29177.88
GNAF-GANSW705216028,0,awaiting_insurance,
GNAF-GANSW705216028,8,in_queue,
GNAF-GANSW705216028,210,in_progress,
GNAF-GANSW705216028,224,completed,45247.76
GNAF-GANSW705236280,0,awaiting_insurance,
GNAF-GANSW705236280,9,in_queue,
GNAF-GANSW705236280,277,in_progress,
GNAF-GANSW705236280,291,completed,39216.09
GNAF-GANSW705233614,0,not_started,
GNAF-GANSW705222674,0,awaiting_insurance,
GNAF-GANSW705222674,4,in_queue,
GNAF-GANSW705222674,175,in_progress,
GNAF-GANSW705222674,207,completed,152966.95
GNAF-GANSW705230982,0,awaiting_insurance,
GNAF-GANSW705230982,4,in_queue,
GNAF-GANSW705230982,108,in_progress,
GNAF-GANSW705230982,126,completed,81597.99
GNAF-GANSW705244706,0,not_started,
GNAF-GANSW705250620,0,awaiting_insurance,
GNAF-GANSW705250620,5,in_queue,
GNAF-GANSW705250620,223,in_progress,
GNAF-GANSW705250620,249,completed,97101.19
GNAF-GANSW705229869,0,not_started,
GNAF-GANSW709081026,0,not_started,
GNAF-GANSW709058515,0,not_started,
GNAF-GANSW720345061,0,not_started,
GNAF-GANSW705236947,0,not_started,
GNAF-GANSW718333282,0,awaiting_insurance,
GNAF-GANSW718333282,4,in_queue,
GNAF-GANSW718333282,93,in_progress,
GNAF-GANSW718333282,112,completed,83749.48
GNAF-GANSW719390480,0,not_started,
GNAF-GANSW704843628,0,not_started,
GNAF-GANSW704844713,0,not_started,
GNAF-GANSW704855334,0,not_started,
GNAF-GANSW704839064,0,not_started,
GNAF-GANSW704826472,0,not_started,
GNAF-GANSW704848150,0,not_started,
GNAF-GANSW704847340,0,not_started,
GNAF-GANSW704840950,0,not_started,
GNAF-GANSW704840673,0,not_started,
GNAF-GANSW704846981,0,not_started,
GNAF-GANSW704830762,0,not_started,
GNAF-GANSW718409842,0,not_started,
GNAF-GANSW704840565,0,not_started,
GNAF-GANSW717976201,0,not_started,
GNAF-GANSW704987799,0,not_started,
GNAF-GANSW705215919,0,awaiting_insurance,
GNAF-GANSW705215919,3,in_queue,
GNAF-GANSW705215919,195,in_progress,
GNAF-GANSW705215919,212,completed,47839.59
GNAF-GANSW705215950,0,awaiting_insurance,
GNAF-GANSW705215950,2,in_queue,
GNAF-GANSW705215950,230,in_progress,
GNAF-GANSW705215950,245,completed,41087.02
GNAF-GANSW718769089,0,awaiting_insurance,
GNAF-GANSW718769089,7,in_queue,
GNAF-GANSW718769089,570,in_progress,
GNAF-GANSW718769089,590,completed,69033.3
GNAF-GANSW718091425,0,awaiting_insurance,
GNAF-GANSW718091425,5,in_queue,
GNAF-GANSW718091425,485,in_progress,
GNAF-GANSW718091425,502,completed,56241.78
GNAF-GANSW718048773,0,not_started,
GNAF-GANSW704638754,0,not_started,
GNAF-GANSW705229690,0,awaiting_insurance,
GNAF-GANSW705229690,7,in_queue,
GNAF-GANSW705229690,102,in_progress,
GNAF-GANSW705229690,123,completed,91245.73
GNAF-GANSW717928765,0,not_started,
GNAF-GANSW717928766,0,not_started,
GNAF-GANSW712268199,0,not_started,
GNAF-GANSW712268186,0,not_started,
GNAF-GANSW709831657,0,awaiting_insurance,
GNAF-GANSW709831657,4,in_queue,
GNAF-GANSW709831657,135,in_progress,
GNAF-GANSW709831657,151,completed,43605.59
GNAF-GANSW709806802,0,awaiting_insurance,
GNAF-GANSW709806802,4,in_queue,
GNAF-GANSW709806802,172,in_progress,
GNAF-GANSW709806802,191,completed,51696.39
GNAF-GANSW709818710,0,awaiting_insurance,
GNAF-GANSW709818710,8,in_queue,
GNAF-GANSW709818710,97,in_progress,
GNAF-GANSW709818710,110,completed,39627.12
GNAF-GANSW709806804,0,awaiting_insurance,
GNAF-GANSW709806804,5,in_queue,
GNAF-GANSW709806804,323,in_progress,
GNAF-GANSW709806804,339,completed,61767.32
GNAF-GANSW712286074,0,awaiting_insurance,
GNAF-GANSW712286074,3,in_queue,
GNAF-GANSW712286074,148,in_progress,
GNAF-GANSW712286074,165,completed,46332.95
GNAF-GANSW712268413,0,not_started,
GNAF-GANSW717656307,0,not_started,
GNAF-GANSW717355369,0,not_started,
GNAF-GANSW712296142,0,not_started,
GNAF-GANSW712271741,0,awaiting_insurance,
GNAF-GANSW712271741,5,in_queue,
GNAF-GANSW712271741,128,in_progress,
GNAF-GANSW712271741,142,completed,42932.58
GNAF-GANSW708155171,0,awaiting_insurance,
GNAF-GANSW708155171,11,in_queue,
GNAF-GANSW708155171,111,in_progress,
GNAF-GANSW708155171,132,completed,56250.68
GNAF-GANSW705229884,0,awaiting_insurance,
GNAF-GANSW705229884,3,in_queue,
GNAF-GANSW705229884,114,in_progress,
GNAF-GANSW705229884,132,completed,49489.83
GNAF-GANSW717618590,0,not_started,
GNAF-GANSW717792592,0,not_started,
GNAF-GANSW712254923,0,awaiting_insurance,
GNAF-GANSW712254923,3,in_queue,
GNAF-GANSW712254923,82,in_progress,
GNAF-GANSW712254923,98,completed,42328.72
GNAF-GANSW712262243,0,awaiting_insurance,
GNAF-GANSW712262243,9,in_queue,
GNAF-GANSW712262243,202,in_progress,
GNAF-GANSW712262243,213,completed,28502.93
GNAF-GANSW712254925,0,awaiting_insurance,
GNAF-GANSW712254925,6,in_queue,
GNAF-GANSW712254925,148,in_progress,
GNAF-GANSW712254925,168,completed,65136.62
GNAF-GANSW712254918,0,awaiting_insurance,
GNAF-GANSW712254918,7,in_queue,
GNAF-GANSW712254918,237,in_progress,
GNAF-GANSW712254918,259,completed,80690.91
GNAF-GANSW712269314,0,awaiting_insurance,
GNAF-GANSW712269314,3,in_queue,
GNAF-GANSW712269314,97,in_progress,
GNAF-GANSW712269314,117,completed,50349.64
GNAF-GANSW712289754,0,not_started,
GNAF-GANSW712285809,0,not_started,
GNAF-GANSW712265527,0,awaiting_insurance,
GNAF-GANSW712265527,5,in_queue,
GNAF-GANSW712265527,166,in_progress,
GNAF-GANSW712265527,183,completed,48839.1
GNAF-GANSW713133640,0,not_started,
GNAF-GANSW705232095,0,not_started,
GNAF-GANSW704656054,0,not_started,
GNAF-GANSW704642144,0,not_started,
GNAF-GANSW704656014,0,awaiting_insurance,
GNAF-GANSW704656014,13,in_queue,
GNAF-GANSW704656014,168,in_progress,
GNAF-GANSW704656014,184,completed,73090.49
GNAF-GANSW704648065,0,not_started,
GNAF-GANSW710166714,0,awaiting_insurance,
GNAF-GANSW710166714,4,in_queue,
GNAF-GANSW710166714,188,in_progress,
GNAF-GANSW710166714,209,completed,112322.29
GNAF-GANSW712268201,0,not_started,
GNAF-GANSW712254825,0,not_started,
GNAF-GANSW716495046,0,not_started,
GNAF-GANSW712268192,0,not_started,
GNAF-GANSW716598923,0,not_started,
GNAF-GANSW705244737,0,awaiting_insurance,
GNAF-GANSW705244737,4,in_queue,
GNAF-GANSW705244737,158,in_progress,
GNAF-GANSW705244737,180,completed,92586.95
GNAF-GANSW712254931,0,awaiting_insurance,
GNAF-GANSW712254931,4,in_queue,
GNAF-GANSW712254931,126,in_progress,
GNAF-GANSW712254931,139,completed,37477.12
GNAF-GANSW712265535,0,awaiting_insurance,
GNAF-GANSW712265535,3,in_queue,
GNAF-GANSW712265535,194,in_progress,
GNAF-GANSW712265535,209,completed,28317.45
GNAF-GANSW705231365,0,awaiting_insurance,
GNAF-GANSW705231365,3,in_queue,
GNAF-GANSW705231365,108,in_progress,
GNAF-GANSW705231365,124,completed,35795.12
GNAF-GANSW712311572,0,not_started,
GNAF-GANSW712260367,0,not_started,
GNAF-GANSW717215269,0,not_started,
GNAF-GANSW712326310,0,not_started,
GNAF-GANSW705225238,0,awaiting_insurance,
GNAF-GANSW705225238,3,in_queue,
GNAF-GANSW705225238,173,in_progress,
GNAF-GANSW705225238,185,completed,40747.76
GNAF-GANSW709233246,0,not_started,
GNAF-GANSW712283524,0,not_started,
GNAF-GANSW712301464,0,not_started,
GNAF-GANSW712303812,0,not_started,
GNAF-GANSW712303437,0,not_started,
GNAF-GANSW712283760,0,not_started,
GNAF-GANSW709237037,0,not_started,
GNAF-GANSW708061034,0,not_started,
GNAF-GANSW712268171,0,not_started,
GNAF-GANSW708051928,0,not_started,
GNAF-GANSW712268408,0,not_started,
GNAF-GANSW708051962,0,not_started,
GNAF-GANSW708061033,0,not_started,
GNAF-GANSW716386799,0,not_started,
GNAF-GANSW712311595,0,not_started,
GNAF-GANSW712260730,0,not_started,
GNAF-GANSW717019010,0,not_started,
GNAF-GANSW717028114,0,not_started,
GNAF-GANSW704848042,0,not_started,
GNAF-GANSW712303636,0,not_started,
GNAF-GANSW717101500,0,awaiting_insurance,
GNAF-GANSW717101500,3,in_queue,
GNAF-GANSW717101500,128,in_progress,
GNAF-GANSW717101500,142,completed,61150.36
GNAF-GANSW705226104,0,awaiting_insurance,
GNAF-GANSW705226104,4,in_queue,
GNAF-GANSW705226104,180,in_progress,
GNAF-GANSW705226104,195,completed,39873.02
GNAF-GANSW709557128,0,not_started,
GNAF-GANSW712311573,0,not_started,
GNAF-GANSW704639511,0,awaiting_insurance,
GNAF-GANSW704639511,5,in_queue,
GNAF-GANSW704639511,160,in_progress,
GNAF-GANSW704639511,177,completed,63774.05
GNAF-GANSW704648068,0,not_started,
GNAF-GANSW704639922,0,not_started,
GNAF-GANSW704655338,0,awaiting_insurance,
GNAF-GANSW704655338,4,in_queue,
GNAF-GANSW704655338,308,in_progress,
GNAF-GANSW704655338,324,completed,51563.51
GNAF-GANSW704644776,0,not_started,
GNAF-GANSW704645454,0,not_started,
GNAF-GANSW720680211,0,not_started,
GNAF-GANSW720682728,0,not_started,
GNAF-GANSW704644778,0,not_started,
GNAF-GANSW704646964,0,not_started,
GNAF-GANSW704657997,0,not_started,
GNAF-GANSW704645319,0,not_started,
GNAF-GANSW704655973,0,not_started,
GNAF-GANSW704649354,0,awaiting_insurance,
GNAF-GANSW704649354,2,in_queue,
GNAF-GANSW704649354,336,in_progress,
GNAF-GANSW704649354,348,completed,42310.7
GNAF-GANSW704638785,0,awaiting_insurance,
GNAF-GANSW704638785,4,in_queue,
GNAF-GANSW704638785,196,in_progress,
GNAF-GANSW704638785,212,completed,72965.16
GNAF-GANSW704656010,0,awaiting_insurance,
GNAF-GANSW704656010,4,in_queue,
GNAF-GANSW704656010,37,in_progress,
GNAF-GANSW704656010,52,completed,60594.23
GNAF-GANSW704649846,0,not_started,
GNAF-GANSW705930479,0,awaiting_insurance,
GNAF-GANSW705930479,4,in_queue,
GNAF-GANSW705930479,217,in_progress,
GNAF-GANSW705930479,231,completed,65783.17
GNAF-GANSW704841675,0,not_started,
GNAF-GANSW718535083,0,not_started,
GNAF-GANSW718535084,0,not_started,
GNAF-GANSW718535085,0,not_started,
GNAF-GANSW705916900,0,awaiting_insurance,
GNAF-GANSW705916900,5,in_queue,
GNAF-GANSW705916900,298,in_progress,
GNAF-GANSW705916900,316,completed,68035.58
GNAF-GANSW704859808,0,not_started,
GNAF-GANSW710169107,0,awaiting_insurance,
GNAF-GANSW710169107,9,in_queue,
GNAF-GANSW710169107,123,in_progress,
GNAF-GANSW710169107,141,completed,56634.23
GNAF-GANSW704838294,0,not_started,
GNAF-GANSW704642045,0,not_started,
GNAF-GANSW704645362,0,not_started,
GNAF-GANSW704655751,0,not_started,
GNAF-GANSW704641113,0,not_started,
GNAF-GANSW704639945,0,not_started,
GNAF-GANSW704656006,0,awaiting_insurance,
GNAF-GANSW704656006,3,in_queue,
GNAF-GANSW704656006,106,in_progress,
GNAF-GANSW704656006,120,completed,64627.91
GNAF-GANSW717497084,0,awaiting_insurance,
GNAF-GANSW717497084,5,in_queue,
GNAF-GANSW717497084,170,in_progress,
GNAF-GANSW717497084,185,completed,33785.35
GNAF-GANSW721172112,0,awaiting_insurance,
GNAF-GANSW721172112,4,in_queue,
GNAF-GANSW721172112,172,in_progress,
GNAF-GANSW721172112,186,completed,30391.29
GNAF-GANSW719232345,0,not_started,
GNAF-GANSW718225074,0,not_started,
GNAF-GANSW705219465,0,not_started,
GNAF-GANSW705244811,0,not_started,
GNAF-GANSW705225339,0,not_started,
GNAF-GANSW705222681,0,not_started,
GNAF-GANSW712266101,0,not_started,
GNAF-GANSW705232139,0,not_started,
GNAF-GANSW705236991,0,not_started,
GNAF-GANSW705216770,0,not_started,
GNAF-GANSW705236985,0,not_started,
GNAF-GANSW705222721,0,not_started,
GNAF-GANSW705228453,0,not_started,
GNAF-GANSW705226923,0,not_started,
GNAF-GANSW705242187,0,not_started,
GNAF-GANSW705228431,0,not_started,
GNAF-GANSW705227093,0,not_started,
GNAF-GANSW705244812,0,not_started,
GNAF-GANSW712328450,0,not_started,
GNAF-GANSW705231388,0,not_started,
GNAF-GANSW721743640,0,not_started,
GNAF-GANSW718001026,0,not_started,
GNAF-GANSW718001027,0,not_started,
GNAF-GANSW718001028,0,not_started,
GNAF-GANSW705219387,0,not_started,
GNAF-GANSW705227253,0,awaiting_insurance,
GNAF-GANSW705227253,4,in_queue,
GNAF-GANSW705227253,462,in_progress,
GNAF-GANSW705227253,480,completed,80444.87
GNAF-GANSW705230332,0,awaiting_insurance,
GNAF-GANSW705230332,4,in_queue,
GNAF-GANSW705230332,215,in_progress,
GNAF-GANSW705230332,259,completed,193152.13
GNAF-GANSW705216048,0,not_started,
GNAF-GANSW717632476,0,awaiting_insurance,
GNAF-GANSW717632476,6,in_queue,
GNAF-GANSW717632476,317,in_progress,
GNAF-GANSW717632476,332,completed,52204.18
GNAF-GANSW705221990,0,awaiting_insurance,
GNAF-GANSW705221990,6,in_queue,
GNAF-GANSW705221990,198,in_progress,
GNAF-GANSW705221990,212,completed,40225.56
GNAF-GANSW705233629,0,awaiting_insurance,
GNAF-GANSW705233629,4,in_queue,
GNAF-GANSW705233629,116,in_progress,
GNAF-GANSW705233629,132,completed,51302.71
GNAF-GANSW705219375,0,awaiting_insurance,
GNAF-GANSW705219375,4,in_queue,
GNAF-GANSW705219375,64,in_progress,
GNAF-GANSW705219375,78,completed,70842.0
GNAF-GANSW705220427,0,awaiting_insurance,
GNAF-GANSW705220427,3,in_queue,
GNAF-GANSW705220427,221,in_progress,
GNAF-GANSW705220427,235,completed,39004.06
GNAF-GANSW705216775,0,not_started,
GNAF-GANSW705225259,0,awaiting_insurance,
GNAF-GANSW705225259,5,in_queue,
GNAF-GANSW705225259,396,in_progress,
GNAF-GANSW705225259,409,completed,38756.6
GNAF-GANSW705213369,0,awaiting_insurance,
GNAF-GANSW705213369,5,in_queue,
GNAF-GANSW705213369,125,in_progress,
GNAF-GANSW705213369,144,completed,98518.56
GNAF-GANSW705223025,0,not_started,
GNAF-GANSW705230545,0,awaiting_insurance,
GNAF-GANSW705230545,3,in_queue,
GNAF-GANSW705230545,244,in_progress,
GNAF-GANSW705230545,256,completed,38808.19
GNAF-GANSW720020681,0,not_started,
GNAF-GANSW705230977,0,not_started,
GNAF-GANSW705222723,0,not_started,
GNAF-GANSW705219421,0,not_started,
GNAF-GANSW705227091,0,not_started,
GNAF-GANSW705225356,0,not_started,
GNAF-GANSW705244786,0,not_started,
GNAF-GANSW705226243,0,not_started,
GNAF-GANSW705234426,0,not_started,
GNAF-GANSW705227101,0,not_started,
GNAF-GANSW705216056,0,not_started,
GNAF-GANSW705242196,0,not_started,
GNAF-GANSW705230626,0,not_started,
GNAF-GANSW705237046,0,not_started,
GNAF-GANSW705233736,0,not_started,
GNAF-GANSW704847012,0,not_started,
GNAF-GANSW719389646,0,awaiting_insurance,
GNAF-GANSW719389646,3,in_queue,
GNAF-GANSW719389646,119,in_progress,
GNAF-GANSW719389646,136,completed,56878.67
GNAF-GANSW704830772,0,not_started,
GNAF-GANSW704836212,0,not_started,
GNAF-GANSW704826440,0,not_started,
GNAF-GANSW704829864,0,not_started,
GNAF-GANSW704848149,0,not_started,
GNAF-GANSW704845763,0,not_started,
GNAF-GANSW704861672,0,not_started,
GNAF-GANSW704838450,0,not_started,
GNAF-GANSW704837641,0,not_started,
GNAF-GANSW704845774,0,not_started,
GNAF-GANSW704846979,0,not_started,
GNAF-GANSW717280634,0,not_started,
GNAF-GANSW704843243,0,not_started,
GNAF-GANSW704844623,0,not_started,
GNAF-GANSW704837597,0,not_started,
GNAF-GANSW704846264,0,not_started,
GNAF-GANSW704861714,0,not_started,
GNAF-GANSW704844371,0,not_started,
GNAF-GANSW704846657,0,not_started,
GNAF-GANSW704858360,0,not_started,
GNAF-GANSW704851693,0,not_started,
GNAF-GANSW704836058,0,not_started,
GNAF-GANSW720688212,0,awaiting_insurance,
GNAF-GANSW720688212,4,in_queue,
GNAF-GANSW720688212,360,in_progress,
GNAF-GANSW720688212,376,completed,46917.19
GNAF-GANSW704845062,0,not_started,
GNAF-GANSW704857207,0,not_started,
GNAF-GANSW704844260,0,not_started,
GNAF-GANSW718283522,0,not_started,
GNAF-GANSW712284894,0,awaiting_insurance,
GNAF-GANSW712284894,4,in_queue,
GNAF-GANSW712284894,119,in_progress,
GNAF-GANSW712284894,134,completed,32615.19
GNAF-GANSW712264579,0,awaiting_insurance,
GNAF-GANSW712264579,9,in_queue,
GNAF-GANSW712264579,160,in_progress,
GNAF-GANSW712264579,175,completed,47294.38
GNAF-GANSW704644701,0,not_started,
GNAF-GANSW718050835,0,awaiting_insurance,
GNAF-GANSW718050835,10,in_queue,
GNAF-GANSW718050835,229,in_progress,
GNAF-GANSW718050835,243,completed,51957.2
GNAF-GANSW717110653,0,awaiting_insurance,
GNAF-GANSW717110653,6,in_queue,
GNAF-GANSW717110653,98,in_progress,
GNAF-GANSW717110653,121,completed,105917.72
GNAF-GANSW718050836,0,awaiting_insurance,
GNAF-GANSW718050836,6,in_queue,
GNAF-GANSW718050836,126,in_progress,
GNAF-GANSW718050836,139,completed,41873.55
GNAF-GANSW712276727,0,awaiting_insurance,
GNAF-GANSW712276727,2,in_queue,
GNAF-GANSW712276727,44,in_progress,
GNAF-GANSW712276727,74,completed,107110.04
GNAF-GANSW705236970,0,awaiting_insurance,
GNAF-GANSW705236970,6,in_queue,
GNAF-GANSW705236970,91,in_progress,
GNAF-GANSW705236970,115,completed,126107.05
GNAF-GANSW717015093,0,awaiting_insurance,
GNAF-GANSW717015093,4,in_queue,
GNAF-GANSW717015093,199,in_progress,
GNAF-GANSW717015093,215,completed,50832.79
GNAF-GANSW717030132,0,not_started,
GNAF-GANSW717769992,0,not_started,
GNAF-GANSW704833961,0,not_started,
GNAF-GANSW717926947,0,not_started,
GNAF-GANSW712266206,0,not_started,
GNAF-GANSW704841083,0,not_started,
GNAF-GANSW712301572,0,awaiting_insurance,
GNAF-GANSW712301572,11,in_queue,
GNAF-GANSW712301572,314,in_progress,
GNAF-GANSW712301572,335,completed,90553.55
GNAF-GANSW705216025,0,not_started,
GNAF-GANSW718601713,0,not_started,
GNAF-GANSW719698919,0,not_started,
GNAF-GANSW719701381,0,not_started,
GNAF-GANSW719694028,0,not_started,
GNAF-GANSW718229391,0,not_started,
GNAF-GANSW712309047,0,not_started,
GNAF-GANSW721138093,0,awaiting_insurance,
GNAF-GANSW721138093,5,in_queue,
GNAF-GANSW721138093,174,in_progress,
GNAF-GANSW721138093,193,completed,54031.45
GNAF-GANSW719694026,0,not_started,
GNAF-GANSW705940782,0,awaiting_insurance,
GNAF-GANSW705940782,5,in_queue,
GNAF-GANSW705940782,115,in_progress,
GNAF-GANSW705940782,131,completed,45559.13
GNAF-GANSW717605985,0,not_started,
GNAF-GANSW719187128,0,awaiting_insurance,
GNAF-GANSW719187128,4,in_queue,
GNAF-GANSW719187128,136,in_progress,
GNAF-GANSW719187128,149,completed,26582.4
GNAF-GANSW717016592,0,not_started,
GNAF-GANSW705233703,0,not_started,
GNAF-GANSW718054280,0,awaiting_insurance,
GNAF-GANSW718054280,4,in_queue,
GNAF-GANSW718054280,125,in_progress,
GNAF-GANSW718054280,148,completed,87907.65
GNAF-GANSW722064014,0,awaiting_insurance,
GNAF-GANSW722064014,3,in_queue,
GNAF-GANSW722064014,354,in_progress,
GNAF-GANSW722064014,369,completed,49738.47
GNAF-GANSW705530174,0,awaiting_insurance,
GNAF-GANSW705530174,1,in_queue,
GNAF-GANSW705530174,73,in_progress,
GNAF-GANSW705530174,92,completed,63987.24
GNAF-GANSW717016588,0,awaiting_insurance,
GNAF-GANSW717016588,12,in_queue,
GNAF-GANSW717016588,301,in_progress,
GNAF-GANSW717016588,321,completed,55221.68
GNAF-GANSW716735866,0,awaiting_insurance,
GNAF-GANSW716735866,4,in_queue,
GNAF-GANSW716735866,145,in_progress,
GNAF-GANSW716735866,164,completed,64220.58
GNAF-GANSW705560260,0,not_started,
GNAF-GANSW704645432,0,not_started,
GNAF-GANSW704658701,0,awaiting_insurance,
GNAF-GANSW704658701,3,in_queue,
GNAF-GANSW704658701,95,in_progress,
GNAF-GANSW704658701,113,completed,83691.72
GNAF-GANSW704623596,0,not_started,
GNAF-GANSW704656032,0,not_started,
GNAF-GANSW704636390,0,awaiting_insurance,
GNAF-GANSW704636390,4,in_queue,
GNAF-GANSW704636390,309,in_progress,
GNAF-GANSW704636390,324,completed,57344.32
GNAF-GANSW710166684,0,awaiting_insurance,
GNAF-GANSW710166684,6,in_queue,
GNAF-GANSW710166684,86,in_progress,
GNAF-GANSW710166684,101,completed,48752.73
GNAF-GANSW710155994,0,awaiting_insurance,
GNAF-GANSW710155994,5,in_queue,
GNAF-GANSW710155994,218,in_progress,
GNAF-GANSW710155994,232,completed,59762.66
GNAF-GANSW719733918,0,awaiting_insurance,
GNAF-GANSW719733918,4,in_queue,
GNAF-GANSW719733918,231,in_progress,
GNAF-GANSW719733918,249,completed,60027.23
GNAF-GANSW709240052,0,not_started,
GNAF-GANSW704826424,0,not_started,
GNAF-GANSW704846974,0,not_started,
GNAF-GANSW704659768,0,not_started,
GNAF-GANSW704645318,0,not_started,
GNAF-GANSW704847662,0,not_started,
GNAF-GANSW704846122,0,not_started,
GNAF-GANSW704653807,0,not_started,
GNAF-GANSW704636364,0,awaiting_insurance,
GNAF-GANSW704636364,3,in_queue,
GNAF-GANSW704636364,255,in_progress,
GNAF-GANSW704636364,274,completed,46828.94
GNAF-GANSW704644769,0,awaiting_insurance,
GNAF-GANSW704644769,5,in_queue,
GNAF-GANSW704644769,87,in_progress,
GNAF-GANSW704644769,104,completed,70534.53
GNAF-GANSW704639983,0,not_started,
GNAF-GANSW704639986,0,not_started,
