property_id,day,credibility_estimate_total,Z_avg
GNAF-GANSW716493824,245,52109.7,0.5011
GNAF-GANSW716495357,245,70292.02,0.4878
GNAF-GANSW716490484,245,50441.91,0.474
GNAF-GANSW705920842,245,86450.55,0.4429
GNAF-GANSW705233607,245,121838.93,0.4887
GNAF-GANSW704803508,245,87765.06,0.2663
GNAF-GANSW704801760,245,109604.71,0.3065
GNAF-GANSW716836500,245,70497.26,0.4158
GNAF-GANSW709851564,245,100239.05,0.382
GNAF-GANSW705930701,245,86976.18,0.4596
GNAF-GANSW705954617,245,60745.38,0.493
GNAF-GANSW705938514,245,78147.3,0.4599
GNAF-GANSW705944644,245,76526.08,0.4289
GNAF-GANSW705921145,245,55368.94,0.4878
GNAF-GANSW705944648,245,52806.09,0.4475
GNAF-GANSW705961270,245,84605.87,0.4522
GNAF-GANSW705954600,245,85755.29,0.4624
GNAF-GANSW705944658,245,58791.14,0.485
GNAF-GANSW705920524,245,55274.76,0.5163
GNAF-GANSW705952015,245,40000.32,0.5152
GNAF-GANSW705968456,245,79350.0,0.4314
GNAF-GANSW705927241,245,74561.62,0.455
GNAF-GANSW705968438,245,71983.64,0.4638
GNAF-GANSW705921187,245,156580.05,0.4363
GNAF-GANSW705938487,245,68083.96,0.4946
GNAF-GANSW705961287,245,63748.95,0.4845
GNAF-GANSW705941758,245,87158.58,0.4726
GNAF-GANSW705226168,245,46011.19,0.5206
GNAF-GANSW705920541,245,58225.17,0.4634
GNAF-GANSW716495355,245,53246.03,0.4676
GNAF-GANSW705230323,245,85432.84,0.4992
GNAF-GANSW704653874,245,86327.44,0.4203
GNAF-GANSW709845885,245,65270.64,0.426
GNAF-GANSW712278540,245,73135.07,0.5067
GNAF-GANSW718050338,245,95665.91,0.476
GNAF-GANSW712258930,245,78765.99,0.4144
GNAF-GANSW716836619,245,61911.01,0.4747
GNAF-GANSW709803624,245,56541.88,0.4604
GNAF-GANSW716501795,245,57840.22,0.4976
GNAF-GANSW712258929,245,84626.01,0.4145
GNAF-GANSW707999712,245,54487.32,0.4144
GNAF-GANSW717908235,245,75598.18,0.3884
GNAF-GANSW709845887,245,55863.72,0.4605
GNAF-GANSW717792527,245,54730.07,0.4773
GNAF-GANSW705236279,245,65701.09,0.5058
GNAF-GANSW705247359,245,61956.61,0.507
GNAF-GANSW716732656,245,62736.56,0.5153
GNAF-GANSW705230863,245,36233.96,0.5206
GNAF-GANSW712286023,245,273101.81,0.4631
GNAF-GANSW720098261,245,58025.87,0.4969
GNAF-GANSW705960948,245,74514.94,0.4336
GNAF-GANSW705916899,245,80524.82,0.4427
GNAF-GANSW705954614,245,58332.7,0.5003
GNAF-GANSW705934416,245,73871.28,0.4758
GNAF-GANSW705964860,245,101034.1,0.4632
GNAF-GANSW705228797,245,121775.98,0.5057
GNAF-GANSW705248019,245,312033.58,0.4833
GNAF-GANSW705964858,245,46969.02,0.5174
GNAF-GANSW721175274,245,43983.56,0.4762
GNAF-GANSW717014013,245,69677.24,0.4568
GNAF-GANSW718047672,245,63289.87,0.4722
GNAF-GANSW705917242,245,60049.21,0.4871
GNAF-GANSW716405644,245,65455.09,0.4649
GNAF-GANSW705221561,245,62431.87,0.5083
GNAF-GANSW705215921,245,161140.25,0.465
GNAF-GANSW718506927,245,19856.95,0.5222
GNAF-GANSW718506928,245,20984.01,0.5169
GNAF-GANSW705233587,245,85017.84,0.4854
GNAF-GANSW705244715,245,78982.28,0.4768
GNAF-GANSW717028374,245,44815.47,0.5159
GNAF-GANSW705233605,245,82118.04,0.5189
GNAF-GANSW705217358,245,76657.55,0.5045
GNAF-GANSW705219261,245,46834.08,0.5288
GNAF-GANSW705215981,245,53439.62,0.5492
GNAF-GANSW710155991,245,61217.84,0.516
GNAF-GANSW717346943,245,57210.46,0.4918
GNAF-GANSW717462435,245,40977.83,0.5137
GNAF-GANSW704800200,245,85714.69,0.3406
GNAF-GANSW717470758,245,63270.37,0.4786
GNAF-GANSW705927236,245,40972.44,0.4718
GNAF-GANSW710180602,245,69704.24,0.4646
GNAF-GANSW710173922,245,116092.35,0.4316
GNAF-GANSW705247364,245,75308.95,0.5244
GNAF-GANSW705219268,245,36998.83,0.5014
GNAF-GANSW705219280,245,68369.84,0.5067
GNAF-GANSW705228829,245,77899.19,0.5054
GNAF-GANSW704652758,245,61819.53,0.4108
GNAF-GANSW704656470,245,64845.17,0.4259
GNAF-GANSW705230329,245,58131.48,0.5205
GNAF-GANSW705221560,245,43664.22,0.5284
GNAF-GANSW705247360,245,56832.23,0.5505
GNAF-GANSW705213382,245,74030.28,0.5352
GNAF-GANSW704649371,245,72843.06,0.3977
GNAF-GANSW705228780,245,46648.85,0.5216
GNAF-GANSW705236934,245,41538.74,0.5519
GNAF-GANSW720808858,245,46808.46,0.4721
GNAF-GANSW716830964,245,58408.51,0.4522
GNAF-GANSW707998841,245,73555.94,0.3879
GNAF-GANSW705230326,245,64221.65,0.5209
GNAF-GANSW705213333,245,57908.11,0.5153
GNAF-GANSW707991723,245,59761.31,0.4261
GNAF-GANSW705215980,245,65512.89,0.5141
GNAF-GANSW704636401,245,60112.43,0.4367
GNAF-GANSW705213390,245,85307.77,0.4882
GNAF-GANSW716804226,245,148368.2,0.4795
GNAF-GANSW704649362,245,74599.59,0.4047
GNAF-GANSW705236942,245,54015.16,0.5526
GNAF-GANSW705964876,245,65231.09,0.5099
GNAF-GANSW705215993,245,1362747.83,0.4791
GNAF-GANSW705217359,245,41590.14,0.5531
GNAF-GANSW705213328,245,49035.18,0.5319
GNAF-GANSW717280918,245,133156.13,0.4702
GNAF-GANSW712271719,245,84734.88,0.5088
GNAF-GANSW712271718,245,36582.59,0.5322
GNAF-GANSW712271722,245,54266.67,0.4984
GNAF-GANSW712297014,245,54323.55,0.5121
GNAF-GANSW705213315,245,66300.51,0.512
GNAF-GANSW712285174,245,65185.28,0.3976
GNAF-GANSW705916967,245,59678.88,0.4925
GNAF-GANSW719884333,245,189352.06,0.4037
GNAF-GANSW717906094,245,37845.9,0.4315
GNAF-GANSW718543006,245,60903.51,0.4657
GNAF-GANSW705222668,245,229764.42,0.4573
GNAF-GANSW712278545,245,48263.18,0.5298
GNAF-GANSW709810804,245,56984.12,0.4834
GNAF-GANSW708002474,245,61961.85,0.3965
GNAF-GANSW705236983,245,196404.02,0.5127
GNAF-GANSW718365766,245,103321.14,0.4899
GNAF-GANSW704652763,245,59293.21,0.4029
GNAF-GANSW704639978,245,84049.74,0.4119
GNAF-GANSW704654545,245,66411.2,0.4181
GNAF-GANSW704653123,245,39630.18,0.4627
GNAF-GANSW709845893,245,68105.59,0.4303
GNAF-GANSW709851624,245,69462.0,0.4409
GNAF-GANSW710152897,245,71146.05,0.4577
GNAF-GANSW709835286,245,74405.65,0.4034
GNAF-GANSW718939921,245,69240.38,0.4544
GNAF-GANSW708008318,245,64761.5,0.4245
GNAF-GANSW720844248,245,74190.69,0.4057
GNAF-GANSW716493837,245,50228.14,0.5085
GNAF-GANSW716493839,245,66542.58,0.4443
GNAF-GANSW717014913,245,66842.2,0.47
GNAF-GANSW717280921,245,294217.95,0.4698
GNAF-GANSW705542757,245,82194.86,0.3891
GNAF-GANSW708007283,245,87257.97,0.4115
GNAF-GANSW712292094,245,25283.53,0.538
GNAF-GANSW717908241,245,66324.59,0.4443
GNAF-GANSW705951025,245,74003.58,0.4417
GNAF-GANSW708010826,245,67619.99,0.4238
GNAF-GANSW705957716,245,55303.16,0.5127
GNAF-GANSW705960946,245,49725.72,0.4901
GNAF-GANSW705916912,245,93336.43,0.4318
GNAF-GANSW705952013,245,44231.93,0.5119
GNAF-GANSW705927220,245,38381.25,0.4701
GNAF-GANSW705938508,245,66553.35,0.4751
GNAF-GANSW717027331,245,43094.93,0.4792
GNAF-GANSW717027332,245,49995.14,0.4838
GNAF-GANSW705964864,245,74450.72,0.4331
GNAF-GANSW705964863,245,48929.53,0.4792
GNAF-GANSW705940718,245,49048.64,0.4739
GNAF-GANSW705954619,245,39293.24,0.4877
GNAF-GANSW705961292,245,64573.43,0.4615
GNAF-GANSW705954944,245,80334.35,0.4413
GNAF-GANSW705944374,245,59792.8,0.4878
GNAF-GANSW705944324,245,85527.64,0.4505
GNAF-GANSW705954603,245,58708.59,0.4773
GNAF-GANSW705938512,245,80226.75,0.4812
GNAF-GANSW705921185,245,98571.76,0.4966
GNAF-GANSW705920834,245,77089.31,0.4574
GNAF-GANSW705225272,245,98287.33,0.5155
GNAF-GANSW717095501,245,65558.77,0.4769
GNAF-GANSW712268040,245,73382.24,0.4531
GNAF-GANSW718055641,245,42520.04,0.5294
GNAF-GANSW712268041,245,40145.79,0.4284
GNAF-GANSW708385549,245,61385.9,0.4904
GNAF-GANSW712264586,245,56211.41,0.5106
GNAF-GANSW705236966,245,57195.43,0.5121
GNAF-GANSW709580993,245,80764.23,0.512
GNAF-GANSW720167276,245,43419.47,0.5
GNAF-GANSW712276689,245,47468.15,0.5266
GNAF-GANSW717495627,245,46203.73,0.514
GNAF-GANSW705533836,245,65673.35,0.4428
GNAF-GANSW719695711,245,56564.36,0.4564
GNAF-GANSW707991755,245,54965.52,0.4263
GNAF-GANSW705230865,245,106043.33,0.4951
GNAF-GANSW721178205,245,66214.07,0.4893
GNAF-GANSW717930760,245,77120.16,0.4843
GNAF-GANSW717620124,245,39898.63,0.5206
GNAF-GANSW716498396,245,63252.82,0.4496
GNAF-GANSW704639962,245,58568.29,0.4363
GNAF-GANSW704802418,245,98545.87,0.3093
GNAF-GANSW704802413,245,150013.32,0.2762
GNAF-GANSW709068265,245,59004.8,0.4103
GNAF-GANSW708018097,245,80772.92,0.4212
GNAF-GANSW709079035,245,104517.03,0.3702
GNAF-GANSW708002425,245,48093.51,0.4084
GNAF-GANSW719190778,245,52527.67,0.5297
GNAF-GANSW718061987,245,38733.12,0.5188
GNAF-GANSW718061992,245,39483.82,0.5597
GNAF-GANSW704655353,245,72813.54,0.4029
GNAF-GANSW704655763,245,72197.87,0.4184
GNAF-GANSW716735712,245,64841.55,0.4736
GNAF-GANSW717110655,245,64297.61,0.4284
GNAF-GANSW717110658,245,59400.0,0.4776
GNAF-GANSW717110659,245,70838.33,0.4525
GNAF-GANSW718091873,245,74555.49,0.436
GNAF-GANSW717110652,245,47200.88,0.4531
GNAF-GANSW720146792,245,39738.98,0.4668
GNAF-GANSW720147600,245,57425.74,0.4712
GNAF-GANSW704770450,245,172958.73,0.3271
GNAF-GANSW717020831,245,49301.81,0.4745
GNAF-GANSW719881144,245,207797.41,0.3471
GNAF-GANSW704770458,245,90388.48,0.3905
GNAF-GANSW704804324,245,85399.4,0.3132
GNAF-GANSW704790608,245,117649.48,0.388
GNAF-GANSW704804326,245,107319.12,0.3673
GNAF-GANSW704787343,245,54669.0,0.3546
GNAF-GANSW704793282,245,106663.05,0.2981
GNAF-GANSW705934320,245,56326.79,0.4989
GNAF-GANSW705542766,245,57852.51,0.4423
GNAF-GANSW705522786,245,96636.4,0.3851
GNAF-GANSW718061989,245,45332.24,0.5334
GNAF-GANSW719385936,245,56202.09,0.4608
GNAF-GANSW705225277,245,42549.8,0.548
GNAF-GANSW705226148,245,50111.78,0.5336
GNAF-GANSW705916924,245,65121.18,0.4687
GNAF-GANSW705927192,245,73923.21,0.4281
GNAF-GANSW716500354,245,72160.7,0.4922
GNAF-GANSW710166339,245,45458.11,0.4819
GNAF-GANSW718506818,245,79462.61,0.5086
GNAF-GANSW704652760,245,40618.56,0.4126
GNAF-GANSW716495376,245,40950.52,0.5058
GNAF-GANSW716501792,245,68951.36,0.4847
GNAF-GANSW705940692,245,76148.22,0.4373
GNAF-GANSW705236974,245,148113.81,0.4653
GNAF-GANSW718543005,245,75722.68,0.4527
GNAF-GANSW712285156,245,54356.47,0.4266
GNAF-GANSW716779344,245,60994.41,0.4594
GNAF-GANSW707999672,245,63460.83,0.4046
GNAF-GANSW705930702,245,85895.14,0.4508
GNAF-GANSW705916892,245,64247.97,0.4968
GNAF-GANSW705921124,245,55190.24,0.4894
GNAF-GANSW705958157,245,72690.6,0.459
GNAF-GANSW705952032,245,56854.21,0.5052
GNAF-GANSW705960980,245,98894.92,0.4408
GNAF-GANSW705921138,245,48627.29,0.5152
GNAF-GANSW705226132,245,54855.07,0.534
GNAF-GANSW716818217,245,51551.04,0.5554
GNAF-GANSW704655997,245,58558.8,0.4236
GNAF-GANSW704656000,245,68417.42,0.4112
GNAF-GANSW704649363,245,93598.27,0.3707
GNAF-GANSW704653385,245,57857.22,0.3962
GNAF-GANSW717889004,245,58784.81,0.5283
GNAF-GANSW708009880,245,56753.58,0.4234
GNAF-GANSW708016436,245,73550.18,0.4202
GNAF-GANSW704639913,245,49299.4,0.4242
GNAF-GANSW705954609,245,52339.94,0.4755
GNAF-GANSW705938491,245,61162.32,0.4903
GNAF-GANSW705965222,245,87853.96,0.4644
GNAF-GANSW705940735,245,51333.97,0.5077
GNAF-GANSW718575074,245,44360.25,0.5053
GNAF-GANSW704787277,245,101547.29,0.2644
GNAF-GANSW716501815,245,153328.14,0.3896
GNAF-GANSW716422771,245,62856.56,0.4735
GNAF-GANSW716493814,245,54782.14,0.492
GNAF-GANSW716495374,245,74268.42,0.4561
GNAF-GANSW716495368,245,55218.15,0.4706
GNAF-GANSW721759568,245,52265.25,0.4868
GNAF-GANSW712295648,245,78686.07,0.5074
GNAF-GANSW712292383,245,45079.22,0.5294
GNAF-GANSW705550114,245,56189.25,0.4406
GNAF-GANSW708390108,245,55695.8,0.4833
GNAF-GANSW705236939,245,51829.39,0.5075
GNAF-GANSW705247365,245,86110.72,0.5073
GNAF-GANSW705222007,245,55809.59,0.5266
GNAF-GANSW716731949,245,39258.07,0.4784
GNAF-GANSW704655961,245,68235.92,0.38
GNAF-GANSW704652759,245,56024.21,0.4527
GNAF-GANSW704652640,245,99069.88,0.4072
GNAF-GANSW704636365,245,67101.0,0.4186
GNAF-GANSW704642635,245,46794.71,0.4283
GNAF-GANSW704622879,245,33137.66,0.4326
GNAF-GANSW704644195,245,46681.36,0.4349
GNAF-GANSW716836501,245,60031.01,0.4373
GNAF-GANSW704655365,245,69614.68,0.4064
GNAF-GANSW704653830,245,59020.36,0.4522
GNAF-GANSW718275287,245,65562.28,0.4667
GNAF-GANSW720807358,245,50458.66,0.508
GNAF-GANSW720805384,245,57043.44,0.461
GNAF-GANSW720803623,245,44492.33,0.4916
GNAF-GANSW716493836,245,74963.99,0.4722
GNAF-GANSW717275188,245,55329.38,0.4395
GNAF-GANSW710159909,245,46030.36,0.497
GNAF-GANSW721172282,245,75289.61,0.4568
GNAF-GANSW718070368,245,98741.32,0.4292
GNAF-GANSW705940719,245,117944.82,0.4302
GNAF-GANSW705952035,245,52802.38,0.4947
GNAF-GANSW705916903,245,64007.75,0.4975
GNAF-GANSW705918036,245,128084.88,0.4654
GNAF-GANSW705951021,245,95987.59,0.4631
GNAF-GANSW705954584,245,52336.82,0.4902
GNAF-GANSW705961279,245,115924.56,0.4568
GNAF-GANSW705950998,245,143204.15,0.475
GNAF-GANSW720846188,245,86621.97,0.5182
GNAF-GANSW718054256,245,62973.6,0.404
GNAF-GANSW705968517,245,59058.98,0.4924
GNAF-GANSW705944642,245,75491.08,0.4347
GNAF-GANSW716493847,245,48881.38,0.469
GNAF-GANSW718097204,245,54316.61,0.4831
GNAF-GANSW716495380,245,54408.34,0.4954
GNAF-GANSW717268516,245,55381.52,0.5275
GNAF-GANSW704639957,245,47758.81,0.4263
GNAF-GANSW704636392,245,84118.74,0.4202
GNAF-GANSW704805032,245,95007.96,0.2715
GNAF-GANSW709808342,245,104945.99,0.4343
GNAF-GANSW708387562,245,63256.42,0.447
GNAF-GANSW705538557,245,55528.32,0.4583
GNAF-GANSW718061429,245,63604.99,0.4738
GNAF-GANSW704656051,245,67415.99,0.3884
GNAF-GANSW705940762,245,51548.85,0.4764
GNAF-GANSW717093581,245,63370.94,0.4725
GNAF-GANSW716593457,245,39492.45,0.4188
GNAF-GANSW719688379,245,98212.61,0.4095
GNAF-GANSW717009386,245,72227.08,0.3997
GNAF-GANSW717009387,245,75355.52,0.4146
GNAF-GANSW717009389,245,46819.77,0.4739
GNAF-GANSW717104790,245,135490.6,0.4723
GNAF-GANSW705219263,245,72501.43,0.5062
GNAF-GANSW705952041,245,47299.25,0.5109
GNAF-GANSW705920527,245,67963.55,0.4293
GNAF-GANSW705952027,245,80833.58,0.4569
GNAF-GANSW705921189,245,76664.65,0.4727
GNAF-GANSW721988863,245,68209.92,0.5149
GNAF-GANSW716301695,245,67486.0,0.4652
GNAF-GANSW716301700,245,54850.27,0.5034
GNAF-GANSW716301703,245,58216.96,0.5046
GNAF-GANSW718275329,245,49709.42,0.4889
GNAF-GANSW718275300,245,67936.09,0.4873
GNAF-GANSW716301687,245,51027.82,0.4863
GNAF-GANSW716301704,245,62570.92,0.4826
GNAF-GANSW718275303,245,100882.03,0.4303
GNAF-GANSW718275322,245,54659.39,0.4679
GNAF-GANSW718275323,245,67308.16,0.47
GNAF-GANSW718275301,245,85893.74,0.4336
GNAF-GANSW705215918,245,128137.96,0.4957
GNAF-GANSW716301723,245,69247.82,0.4529
GNAF-GANSW718275305,245,72427.13,0.4541
GNAF-GANSW716301701,245,54289.94,0.5085
GNAF-GANSW717620054,245,80419.39,0.3701
GNAF-GANSW716301708,245,78574.13,0.4397
GNAF-GANSW716301697,245,43670.38,0.4877
GNAF-GANSW718275316,245,62614.44,0.4679
GNAF-GANSW718423787,245,69050.77,0.4122
GNAF-GANSW718165368,245,62100.24,0.421
GNAF-GANSW717027333,245,74313.14,0.4076
GNAF-GANSW717027336,245,89430.29,0.4112
GNAF-GANSW717027338,245,78083.3,0.3841
GNAF-GANSW717027339,245,93290.77,0.4032
GNAF-GANSW717479759,245,71045.95,0.4255
GNAF-GANSW705964888,245,57677.59,0.4922
GNAF-GANSW712302014,245,60623.58,0.4386
GNAF-GANSW704655953,245,113286.51,0.408
GNAF-GANSW708015427,245,48601.63,0.4064
GNAF-GANSW705944650,245,57397.17,0.5087
GNAF-GANSW705928271,245,70807.38,0.4737
GNAF-GANSW705236193,245,61913.7,0.5544
GNAF-GANSW705225243,245,71047.24,0.525
GNAF-GANSW717461068,245,73197.82,0.4186
GNAF-GANSW705230544,245,38514.55,0.5221
GNAF-GANSW705219320,245,124593.11,0.491
GNAF-GANSW705214466,245,63533.29,0.5143
GNAF-GANSW705247363,245,49981.37,0.5539
GNAF-GANSW705964856,245,96210.83,0.4316
GNAF-GANSW705920533,245,60222.38,0.494
GNAF-GANSW705938510,245,66433.22,0.4898
GNAF-GANSW705937458,245,728260.63,0.4145
GNAF-GANSW719809343,245,667306.44,0.3924
GNAF-GANSW716489632,245,43436.05,0.4945
GNAF-GANSW708389399,245,43830.18,0.4865
GNAF-GANSW708387401,245,60406.08,0.4756
GNAF-GANSW710159899,245,44546.3,0.4874
GNAF-GANSW716493834,245,54649.55,0.5026
GNAF-GANSW716493809,245,74623.98,0.441
GNAF-GANSW704642527,245,68337.97,0.4146
GNAF-GANSW719664087,245,47903.57,0.3654
GNAF-GANSW716835452,245,79816.8,0.4579
GNAF-GANSW704650526,245,68544.19,0.4369
GNAF-GANSW718061423,245,117104.65,0.4426
GNAF-GANSW716430276,245,84445.81,0.4396
GNAF-GANSW717012006,245,34580.19,0.5488
GNAF-GANSW720809171,245,64681.48,0.457
GNAF-GANSW708016424,245,75104.05,0.4509
GNAF-GANSW708384681,245,52241.93,0.4771
GNAF-GANSW708389335,245,67291.73,0.4529
GNAF-GANSW709073619,245,120612.87,0.4242
GNAF-GANSW716679555,245,43091.43,0.5155
GNAF-GANSW705219273,245,85289.76,0.5061
GNAF-GANSW705219968,245,86610.6,0.5108
GNAF-GANSW705228806,245,58742.51,0.5518
GNAF-GANSW705225242,245,43959.82,0.5081
GNAF-GANSW705250614,245,71362.29,0.5207
GNAF-GANSW705236291,245,78198.27,0.5056
GNAF-GANSW705213370,245,64684.44,0.506
GNAF-GANSW718281801,245,34848.26,0.5346
GNAF-GANSW705216815,245,76220.51,0.3466
GNAF-GANSW710163538,245,59292.4,0.4257
GNAF-GANSW710133104,245,77903.02,0.4554
GNAF-GANSW710172459,245,86476.93,0.4498
GNAF-GANSW717908236,245,84710.8,0.4292
GNAF-GANSW716784166,245,75808.95,0.4148
GNAF-GANSW708017130,245,71896.53,0.4446
GNAF-GANSW716495378,245,52784.6,0.5054
GNAF-GANSW716427487,245,54968.42,0.5166
GNAF-GANSW705944322,245,59055.11,0.4869
GNAF-GANSW707989983,245,68584.88,0.4084
GNAF-GANSW705921186,245,106438.67,0.458
GNAF-GANSW719193826,245,59358.38,0.5124
GNAF-GANSW708000555,245,45343.96,0.4224
GNAF-GANSW707989967,245,59862.61,0.4102
GNAF-GANSW720160383,245,78208.97,0.4125
GNAF-GANSW717095500,245,84831.28,0.4562
GNAF-GANSW712297006,245,34409.72,0.5129
GNAF-GANSW716495360,245,44647.61,0.4955
GNAF-GANSW712295601,245,89655.55,0.5075
GNAF-GANSW720777176,245,59883.22,0.4972
GNAF-GANSW718088244,245,108306.92,0.4315
GNAF-GANSW710180611,245,155659.0,0.4096
GNAF-GANSW718380925,245,82433.48,0.5151
GNAF-GANSW716301718,245,66495.65,0.4877
GNAF-GANSW718380929,245,58751.3,0.512
GNAF-GANSW717098410,245,37340.47,0.4586
GNAF-GANSW717098407,245,97337.47,0.42
GNAF-GANSW717019763,245,75614.61,0.417
GNAF-GANSW717019765,245,240370.33,0.4034
GNAF-GANSW717019766,245,62460.25,0.4374
GNAF-GANSW709554462,245,213774.57,0.4558
GNAF-GANSW717019771,245,43938.05,0.4538
GNAF-GANSW717019773,245,55308.61,0.4317
GNAF-GANSW717019780,245,69113.54,0.4534
GNAF-GANSW705215983,245,185649.76,0.4655
GNAF-GANSW704645884,245,55740.17,0.3885
GNAF-GANSW705950999,245,74994.67,0.469
GNAF-GANSW705944641,245,76045.45,0.4502
GNAF-GANSW705944719,245,52271.25,0.4425
GNAF-GANSW705958159,245,81155.52,0.4583
GNAF-GANSW705958167,245,102151.49,0.4292
GNAF-GANSW705927225,245,43782.18,0.4716
GNAF-GANSW705961255,245,67851.07,0.4669
GNAF-GANSW705928245,245,55912.22,0.5003
GNAF-GANSW705961261,245,40081.63,0.488
GNAF-GANSW705950976,245,100801.64,0.4542
GNAF-GANSW705954583,245,57770.42,0.4851
GNAF-GANSW705951033,245,85340.43,0.465
GNAF-GANSW705961263,245,66680.9,0.4562
GNAF-GANSW705968429,245,86057.04,0.4383
GNAF-GANSW705938517,245,71128.74,0.4601
GNAF-GANSW705934307,245,76413.8,0.4337
GNAF-GANSW705954318,245,60468.64,0.4945
GNAF-GANSW705960947,245,65825.4,0.4804
GNAF-GANSW705951008,245,54557.78,0.4874
GNAF-GANSW705927187,245,96461.79,0.4386
GNAF-GANSW705944331,245,66388.64,0.4655
GNAF-GANSW705916894,245,54542.26,0.5192
GNAF-GANSW705968435,245,59017.31,0.4999
GNAF-GANSW705920528,245,66977.43,0.4704
GNAF-GANSW705940736,245,41294.66,0.479
GNAF-GANSW705952036,245,114632.79,0.4391
GNAF-GANSW705916933,245,39814.99,0.4838
GNAF-GANSW705954955,245,60146.11,0.4883
GNAF-GANSW718091415,245,62722.73,0.4905
GNAF-GANSW717014914,245,83681.58,0.4595
GNAF-GANSW718091419,245,36638.38,0.48
GNAF-GANSW719379452,245,60475.02,0.4631
GNAF-GANSW720250240,245,50509.85,0.3667
GNAF-GANSW721138517,245,60822.32,0.5092
GNAF-GANSW718536907,245,144404.11,0.3912
GNAF-GANSW708386592,245,48550.4,0.4863
GNAF-GANSW709071698,245,61318.77,0.4253
GNAF-GANSW710180598,245,43295.74,0.516
GNAF-GANSW704643686,245,78677.03,0.4347
GNAF-GANSW705941763,245,54177.74,0.5155
GNAF-GANSW712258920,245,69981.74,0.4097
GNAF-GANSW704643700,245,67111.31,0.4503
GNAF-GANSW704636388,245,56329.63,0.3965
GNAF-GANSW718052100,245,77808.22,0.4897
GNAF-GANSW704653834,245,61278.69,0.3985
GNAF-GANSW704642600,245,65260.08,0.4049
GNAF-GANSW705927242,245,45458.37,0.4722
GNAF-GANSW717113027,245,41297.12,0.3643
GNAF-GANSW704645883,245,62392.14,0.4117
GNAF-GANSW704645462,245,50678.5,0.4545
GNAF-GANSW719462384,245,129194.05,0.4299
GNAF-GANSW705213329,245,89525.76,0.5057
GNAF-GANSW705250610,245,59868.53,0.5044
GNAF-GANSW708380360,245,71229.07,0.4686
GNAF-GANSW708376791,245,44204.11,0.4863
GNAF-GANSW708377737,245,73919.8,0.4682
GNAF-GANSW710133343,245,55366.78,0.5073
GNAF-GANSW708380154,245,74292.62,0.4524
GNAF-GANSW705534508,245,65118.4,0.4404
GNAF-GANSW710177418,245,51793.73,0.4897
GNAF-GANSW719890200,245,62715.69,0.4318
GNAF-GANSW704660134,245,82895.8,0.4379
GNAF-GANSW704639963,245,58863.97,0.451
GNAF-GANSW716501293,245,49680.27,0.508
GNAF-GANSW710149494,245,46258.15,0.5163
GNAF-GANSW719950749,245,23861.96,0.5358
GNAF-GANSW717860916,245,90326.59,0.4064
GNAF-GANSW717860907,245,48377.17,0.4436
GNAF-GANSW716493816,245,132602.07,0.4338
GNAF-GANSW717860924,245,56821.57,0.4138
GNAF-GANSW717860904,245,80736.41,0.4053
GNAF-GANSW717860917,245,36772.88,0.4245
GNAF-GANSW705219272,245,38757.34,0.5221
GNAF-GANSW718088245,245,68003.06,0.4883
GNAF-GANSW704656454,245,95705.33,0.4159
GNAF-GANSW704645882,245,56034.85,0.4755
GNAF-GANSW708390240,245,55144.01,0.5104
GNAF-GANSW708381122,245,67713.79,0.4718
GNAF-GANSW712306378,245,90856.47,0.5087
GNAF-GANSW708379558,245,58149.83,0.497
GNAF-GANSW720098919,245,45782.05,0.5053
GNAF-GANSW717095493,245,95112.78,0.4607
GNAF-GANSW720341124,245,70278.92,0.493
GNAF-GANSW716595762,245,77001.37,0.5087
GNAF-GANSW712275718,245,38804.23,0.512
GNAF-GANSW705938526,245,78052.25,0.4393
GNAF-GANSW712286063,245,2948453.57,0.4779
GNAF-GANSW710169519,245,77184.22,0.4424
GNAF-GANSW709051370,245,56914.7,0.3914
GNAF-GANSW710152896,245,65382.36,0.4791
GNAF-GANSW704656453,245,43386.57,0.475
GNAF-GANSW719473897,245,289287.67,0.4055
GNAF-GANSW705522779,245,59403.22,0.4498
GNAF-GANSW720021610,245,182824.63,0.4299
GNAF-GANSW716430278,245,63155.5,0.4934
GNAF-GANSW718506930,245,40935.55,0.509
GNAF-GANSW716494666,245,59465.6,0.4075
GNAF-GANSW704806891,245,466295.92,0.2604
GNAF-GANSW712303701,245,63354.94,0.5203
GNAF-GANSW712261688,245,55511.15,0.5153
GNAF-GANSW720804843,245,43149.84,0.508
GNAF-GANSW705228800,245,71838.04,0.5161
GNAF-GANSW712294225,245,102132.21,0.4856
GNAF-GANSW705250607,245,59086.77,0.5397
GNAF-GANSW717888994,245,63423.33,0.5379
GNAF-GANSW705219279,245,43426.85,0.5434
GNAF-GANSW705228781,245,68528.95,0.5305
GNAF-GANSW705213324,245,71835.51,0.503
GNAF-GANSW705236937,245,47425.54,0.5296
GNAF-GANSW705214457,245,60905.78,0.5375
GNAF-GANSW705224559,245,96230.49,0.4895
GNAF-GANSW705952024,245,61782.17,0.4958
GNAF-GANSW705225263,245,49416.85,0.5511
GNAF-GANSW705225265,245,53105.21,0.554
GNAF-GANSW705941753,245,58177.61,0.5126
GNAF-GANSW712269210,245,1737260.27,0.4873
GNAF-GANSW719191276,245,46723.09,0.5314
GNAF-GANSW717098287,245,56590.31,0.4578
GNAF-GANSW716746064,245,117156.98,0.414
GNAF-GANSW717098414,245,72029.96,0.4758
